Name,Team,,BB%,K%,OPS,ISO,BABIP,Spd,LD%,GB%,FB%,HR/FB,Hard%,H,HR,R,RBI,BB,SB,G,2B,3B,CS,AB,O-Swing%,O-Contact%,NameASCII,PlayerId,MLBAMID
"Elvis Andrus","CHW",,0.061576354,0.174876847,0.661992473,0.106951872,0.294314381,4.572506547978912,0.168316831,0.551155115,0.280528052,0.070588235,0.2778,94,6,39,44,25,12,112,20,1,4,374,0.3161,0.684,"Elvis Andrus",8709,462101
"Anthony Rendon","LAA",,0.136612021,0.147540983,0.678223304,0.081081081,0.268292682,3.8631341871756777,0.216,0.352,0.432,0.037037037,0.296,35,2,23,22,25,2,43,6,0,0,148,0.2144,0.6837,"Anthony Rendon",12861,543685
"Alex Call","WSN",,0.120728929,0.177676537,0.614006115,0.106666666,0.230240549,3.665291049641099,0.151202749,0.378006872,0.470790378,0.05839416,0.2715,75,8,43,38,53,9,128,14,1,8,375,0.226,0.6833,"Alex Call",19296,669743
"Alan Trejo","COL",,0.070484581,0.224669603,0.630605788,0.111111112,0.285714285,4.254999183311256,0.25477707,0.407643312,0.337579617,0.075471698,0.2642,48,4,24,26,16,5,83,11,0,1,207,0.3306,0.6829,"Alan Trejo",20056,676701
"Michael Harris II","ATL",,0.046382189,0.187384044,0.80808274,0.184158416,0.334190231,6.064089983908843,0.222222222,0.471604938,0.306172839,0.14516129,0.375,148,18,76,57,25,20,138,33,3,4,505,0.416,0.6829,"Michael Harris II",25931,671739
"Paul Goldschmidt","STL",,0.126637554,0.234352256,0.809854029,0.178752108,0.326829268,3.5535998346425917,0.216091954,0.411494252,0.372413793,0.154320987,0.3816,159,25,89,80,87,11,154,31,0,2,593,0.2912,0.6821,"Paul Goldschmidt",9218,502671
"Corbin Carroll","ARI",,0.088372093,0.193798449,0.867697037,0.221238938,0.324582338,9.340705230400909,0.18993135,0.439359267,0.370709382,0.154320987,0.3333,161,25,116,76,57,54,155,30,10,5,565,0.3054,0.6819,"Corbin Carroll",25878,682998
"Jesús Aguilar","OAK",,0.069565217,0.269565217,0.665317138,0.163461538,0.260869565,0.23901098375,0.189189189,0.351351351,0.459459459,0.147058823,0.2162,23,5,8,9,8,0,36,2,0,0,104,0.3667,0.6818,"Jesus Aguilar",11342,542583
"Nicky Lopez","- - -",,0.099236641,0.152671755,0.632248061,0.075555555,0.275675675,6.440343509964852,0.225806451,0.569892473,0.204301075,0.026315789,0.2421,52,1,32,25,26,6,94,8,3,2,225,0.3056,0.6818,"Nicky Lopez",19339,670032
"Blake Perkins","MIL",,0.136904761,0.273809523,0.674951553,0.132867133,0.29032258,5.07490461270428,0.147368421,0.378947368,0.47368421,0.088888888,0.2626,31,4,28,20,23,5,67,7,0,2,143,0.2115,0.6818,"Blake Perkins",19921,663368
"Corey Dickerson","WSN",,0.046052631,0.184210526,0.637061402,0.104166666,0.295652173,2.7710961547689625,0.188034188,0.461538461,0.35042735,0.048780487,0.2991,36,2,12,17,7,0,50,7,1,1,144,0.5065,0.6815,"Corey Dickerson",10762,572816
"Lenyn Sosa","CHW",,0.028901734,0.231213872,0.571090386,0.146341463,0.226890756,1.2472897641481686,0.211382113,0.398373983,0.390243902,0.125,0.3516,33,6,12,14,5,0,52,6,0,1,164,0.4313,0.6815,"Lenyn Sosa",22896,672820
"Nick Allen","OAK",,0.051671732,0.158054711,0.550286606,0.0660066,0.253012048,4.972176386898605,0.13877551,0.526530612,0.334693877,0.048780487,0.2355,67,4,29,20,17,5,106,4,2,1,303,0.3211,0.681,"Nick Allen",22277,669397
"Yandy Díaz","TBR",,0.108333333,0.156666666,0.931904761,0.192380952,0.367396593,1.7527306864840284,0.193995381,0.519630484,0.286374133,0.177419354,0.418,173,22,95,78,65,0,137,35,0,1,525,0.2277,0.6809,"Yandy Diaz",16578,650490
"Victor Caratini","MIL",,0.084070796,0.199115044,0.710518205,0.12437811,0.296052631,1.8864593593692789,0.182389937,0.534591194,0.283018867,0.155555555,0.2893,52,7,23,25,19,1,62,4,0,1,201,0.2692,0.6807,"Victor Caratini",14968,605170
"Joc Pederson","SFG",,0.134117647,0.209411764,0.764436411,0.181564246,0.26848249,3.20039682125,0.188191881,0.394833948,0.416974169,0.132743362,0.4191,84,15,59,51,57,0,121,14,3,0,358,0.3084,0.6788,"Joc Pederson",11899,592626
"Mike Tauchman","CHC",,0.139650872,0.21446384,0.739354599,0.12462908,0.31300813,4.499885343568742,0.236220472,0.472440944,0.291338582,0.108108108,0.2941,85,8,64,48,56,7,108,18,0,1,337,0.2309,0.6786,"Mike Tauchman",15274,643565
"Jesse Winker","MIL",,0.131979695,0.258883248,0.566784905,0.048192771,0.278260869,1.13423644625,0.258620689,0.387931034,0.353448275,0.024390243,0.3103,33,1,16,23,26,0,61,5,0,0,166,0.2394,0.678,"Jesse Winker",13590,608385
"Nick Senzel","CIN",,0.078787878,0.224242424,0.695640792,0.162790698,0.268518518,4.455698006431236,0.192982456,0.421052631,0.385964912,0.147727272,0.2969,71,13,49,42,26,6,104,10,0,2,301,0.3177,0.6774,"Nick Senzel",19293,669222
"Rowdy Tellez","MIL",,0.099715099,0.245014245,0.666804077,0.160771704,0.248847926,1.1807784837500002,0.195652173,0.373913043,0.430434782,0.131313131,0.3304,67,13,26,47,35,0,106,9,1,0,311,0.271,0.6769,"Rowdy Tellez",15679,642133
"Michael Massey","KCR",,0.052060737,0.214750542,0.654754164,0.151869159,0.261006289,3.632828365146772,0.246200607,0.303951367,0.449848024,0.101351351,0.3084,98,15,42,55,24,6,129,18,1,2,428,0.3592,0.6763,"Michael Massey",27684,686681
"Juan Soto","SDP",,0.186440677,0.182203389,0.929550072,0.24471831,0.29584352,3.475414780047406,0.165532879,0.510204081,0.324263038,0.244755244,0.4112,156,35,97,109,132,12,162,32,1,5,568,0.1995,0.6761,"Juan Soto",20123,665742
"Yan Gomes","CHC",,0.050119331,0.193317422,0.723412762,0.141361257,0.308724832,3.2579965143586525,0.224025974,0.373376623,0.402597402,0.080645161,0.2955,102,10,44,63,21,1,116,20,2,0,382,0.3929,0.6757,"Yan Gomes",9627,543228
"Nathaniel Lowe","TEX",,0.128453038,0.227900552,0.774622437,0.152487961,0.328828828,2.956962549585571,0.223427331,0.477223427,0.29934924,0.123188405,0.3601,163,17,89,82,93,1,161,38,3,0,623,0.2596,0.6754,"Nathaniel Lowe",19566,663993
"Jonah Heim","TEX",,0.079840319,0.191616766,0.75500203,0.179431072,0.289017341,2.6431506392972146,0.211538461,0.362637362,0.425824175,0.116129032,0.3709,118,18,61,95,40,2,131,28,0,0,457,0.3404,0.6736,"Jonah Heim",16930,641680
"Austin Barnes","LAD",,0.085,0.215,0.49785444,0.061797753,0.222222222,2.870727832830971,0.17037037,0.503703703,0.325925925,0.045454545,0.2826,32,2,15,11,17,2,59,5,0,1,178,0.2328,0.6735,"Austin Barnes",12158,605131
"Gabriel Moreno","ARI",,0.076315789,0.197368421,0.747098317,0.123167155,0.338345864,3.682731413805048,0.234432234,0.545787545,0.219780219,0.116666666,0.315,97,7,33,50,29,6,111,19,1,2,341,0.2988,0.6732,"Gabriel Moreno",22664,672515
"David Fry","CLE",,0.07079646,0.265486725,0.734425654,0.178217822,0.298507462,4.1024325217748965,0.183098591,0.366197183,0.450704225,0.125,0.3662,24,4,12,15,8,2,58,6,0,0,101,0.4298,0.6731,"David Fry",24934,681807
"Josh Donaldson","- - -",,0.116402116,0.264550264,0.666859066,0.266666667,0.115384615,0.43697478375,0.085470085,0.478632478,0.435897435,0.25490196,0.3932,25,13,18,26,22,0,51,5,0,0,165,0.2898,0.6721,"Josh Donaldson",5038,518626
"Daniel Vogelbach","NYM",,0.131661442,0.253918495,0.742194356,0.170909091,0.281767955,0.8619431587499999,0.180412371,0.43298969,0.386597938,0.173333333,0.3814,64,13,33,48,42,0,104,8,0,0,275,0.2413,0.6718,"Daniel Vogelbach",14130,596129
"Isiah Kiner-Falefa","NYY",,0.077562326,0.193905817,0.646046352,0.098159509,0.288537549,5.231117824603489,0.247058823,0.494117647,0.258823529,0.09090909,0.2731,79,6,39,37,28,14,115,12,1,5,326,0.3023,0.6708,"Isiah Kiner-Falefa",16512,643396
"Eduardo Escobar","- - -",,0.058252427,0.252427184,0.613230519,0.118055556,0.286407766,5.4303937830034625,0.198113207,0.433962264,0.367924528,0.076923076,0.2066,65,6,32,31,18,2,100,6,5,1,288,0.381,0.6701,"Eduardo Escobar",6153,500871
"Ketel Marte","ARI",,0.109230769,0.167692307,0.843523049,0.20913884,0.3,5.819775711104592,0.189655172,0.448275862,0.362068965,0.148809523,0.3828,157,25,94,82,71,8,150,26,9,2,569,0.277,0.67,"Ketel Marte",13613,606466
"Aledmys Díaz","OAK",,0.049418604,0.191860465,0.616391317,0.107936508,0.273092369,2.82831217289063,0.186507936,0.472222222,0.341269841,0.046511627,0.2795,72,4,25,24,17,1,109,20,1,0,315,0.3735,0.6694,"Aledmys Diaz",15937,649557
"Zach McKinstry","DET",,0.084942084,0.218146718,0.653618684,0.120689655,0.284057971,5.982906882333715,0.218130311,0.351274787,0.4305949,0.059210526,0.2753,107,9,60,35,44,16,148,21,4,6,464,0.3055,0.6694,"Zach McKinstry",19392,656716
"Jose Miranda","MIN",,0.059210526,0.157894736,0.565974795,0.091549296,0.234782608,1.08035714,0.20338983,0.491525423,0.305084745,0.083333333,0.2797,30,3,12,13,9,0,40,4,0,0,142,0.3757,0.6693,"Jose Miranda",20538,669304
"Carlos Pérez","OAK",,0.068783068,0.211640211,0.649696048,0.130952381,0.256,1.045634915,0.213740458,0.374045801,0.41221374,0.111111111,0.3788,38,6,17,20,13,0,68,4,0,0,168,0.3258,0.6667,"Carlos Perez",10642,542208
"Rob Refsnyder","BOS",,0.135802469,0.193415637,0.681976911,0.069306931,0.316129032,5.39491398150881,0.269230769,0.429487179,0.301282051,0.021276595,0.2675,50,1,31,28,33,7,89,9,1,2,202,0.2124,0.6667,"Rob Refsnyder",13770,608701
"Andruw Monasterio","MIL",,0.088888888,0.209523809,0.67767646,0.088652482,0.325581395,4.915831491928098,0.258064516,0.32718894,0.414746543,0.033333333,0.3211,73,3,38,27,28,7,92,14,1,2,282,0.259,0.6667,"Andruw Monasterio",19455,655316
"Adam Frazier","BAL",,0.07032967,0.149450549,0.695631067,0.155339805,0.258258258,5.498945223561147,0.266666666,0.365217391,0.368115942,0.102362204,0.2429,99,13,59,60,32,11,141,21,2,4,412,0.3221,0.6656,"Adam Frazier",15223,624428
"Jurickson Profar","- - -",,0.095969289,0.172744721,0.689345567,0.126361656,0.279452054,2.8849756403743942,0.227272727,0.401069518,0.371657754,0.064748201,0.3316,111,9,55,46,50,1,125,27,2,0,459,0.2771,0.6636,"Jurickson Profar",10815,595777
"Raimel Tapia","- - -",,0.100591715,0.23668639,0.655203106,0.101351351,0.301886792,7.496186570250776,0.168224299,0.588785046,0.242990654,0.115384615,0.2455,35,3,28,13,17,10,64,4,1,2,148,0.4024,0.6627,"Raimel Tapia",14350,606132
"Austin Nola","SDP",,0.116883116,0.201298701,0.452307692,0.046153846,0.183673469,0.9067460274999999,0.166666666,0.40625,0.427083333,0.024390243,0.233,19,1,9,8,18,0,52,3,0,0,130,0.2245,0.6623,"Austin Nola",15941,543592
"Jon Berti","MIA",,0.068396226,0.181603773,0.74824107,0.110824743,0.348534201,5.649842842610704,0.200636942,0.53821656,0.261146496,0.085365853,0.2816,114,7,53,33,29,16,133,16,3,6,388,0.2581,0.662,"Jon Berti",12037,542932
"Marcus Semien","TEX",,0.095617529,0.146082337,0.826016195,0.201492538,0.291044776,5.454743577053959,0.196460176,0.338053097,0.465486725,0.110266159,0.344,185,29,122,100,72,14,162,40,4,3,670,0.2534,0.6618,"Marcus Semien",12533,543760
"Matt Duffy","KCR",,0.057416267,0.18660287,0.630827424,0.073298429,0.302631578,2.470280106477319,0.214285714,0.512987012,0.272727272,0.047619047,0.2338,48,2,17,16,12,1,79,8,0,0,191,0.3228,0.6617,"Matt Duffy",13836,622110
"Danny Jansen","TOR",,0.07641196,0.205980066,0.786172955,0.246268657,0.232804232,1.47681235875,0.13592233,0.339805825,0.524271844,0.157407407,0.3495,61,17,38,53,23,0,86,15,0,0,268,0.2888,0.6617,"Danny Jansen",16535,643376
"Tyler Nevin","DET",,0.108108108,0.225225225,0.622095779,0.115789473,0.246376811,3.7789408830357143,0.154929577,0.450704225,0.394366197,0.071428571,0.3521,19,2,11,10,12,0,41,3,1,1,95,0.26,0.6615,"Tyler Nevin",17893,663527
"Dylan Carlson","STL",,0.101960784,0.192156862,0.650980391,0.114155251,0.25595238,4.743755182740511,0.180232558,0.436046511,0.38372093,0.075757575,0.3064,48,5,27,27,26,3,76,8,1,0,219,0.2864,0.661,"Dylan Carlson",20126,666185
"Francisco Lindor","NYM",,0.096069868,0.199417758,0.806344208,0.215946844,0.27664399,6.395680702692858,0.201271186,0.341101694,0.457627118,0.143518518,0.3538,153,31,108,98,66,31,160,33,2,4,602,0.3054,0.6606,"Francisco Lindor",12916,596019
"Kyle Isbel","KCR",,0.054313099,0.188498402,0.662188268,0.140410959,0.282608695,6.675615609723163,0.165217391,0.404347826,0.430434782,0.05050505,0.3432,70,5,45,34,17,7,91,22,2,1,292,0.3172,0.6599,"Kyle Isbel",21614,664728
"Yordan Alvarez","HOU",,0.139112903,0.18548387,0.990184893,0.290243903,0.305841924,1.83747739,0.193146417,0.352024922,0.45482866,0.212328767,0.4503,120,31,77,97,69,0,114,24,1,0,410,0.2988,0.6592,"Yordan Alvarez",19556,670541
"Spencer Steer","CIN",,0.102255639,0.209022556,0.820308502,0.192439862,0.318396226,4.689117105926934,0.194630872,0.375838926,0.429530201,0.119791666,0.3221,158,23,74,86,68,15,156,37,3,3,582,0.2767,0.6588,"Spencer Steer",26323,668715
"Dominic Canzone","- - -",,0.043956043,0.175824175,0.657085688,0.179190751,0.237037037,3.776202485767746,0.177304964,0.425531914,0.39716312,0.107142857,0.3972,38,6,23,21,8,1,59,13,0,0,173,0.4408,0.6577,"Dominic Canzone",26438,686527
"Endy Rodríguez","PIT",,0.083333333,0.240196078,0.612270714,0.107526882,0.281481481,3.995129865,0.240875912,0.335766423,0.423357664,0.051724137,0.3043,41,3,27,13,17,0,57,7,2,0,186,0.3147,0.6575,"Endy Rodriguez",25332,682848
"Joey Wendle","MIA",,0.040880503,0.210691823,0.554016353,0.094276094,0.264069264,6.773137943199707,0.19047619,0.545454545,0.264069264,0.032786885,0.322,63,2,33,20,13,7,112,16,3,1,297,0.367,0.6574,"Joey Wendle",13853,621563
"Kyle Farmer","MIN",,0.062330623,0.23306233,0.724811265,0.151785715,0.311203319,4.014543991402888,0.21031746,0.424603174,0.365079365,0.119565217,0.3413,86,11,49,46,23,2,120,14,2,4,336,0.3593,0.6573,"Kyle Farmer",14813,571657
"Thairo Estrada","SFG",,0.041509433,0.226415094,0.731255955,0.145454546,0.330578512,5.658243897591133,0.21081081,0.44054054,0.348648648,0.108527131,0.304,134,14,63,49,22,23,120,26,2,7,495,0.4003,0.6573,"Thairo Estrada",16426,642731
"David Peralta","LAD",,0.047393364,0.170616113,0.674549521,0.121827411,0.295950155,3.974025411298191,0.217125382,0.483180428,0.299694189,0.071428571,0.3354,102,7,47,55,20,4,133,25,1,1,394,0.3719,0.6571,"David Peralta",2136,444482
"Kole Calhoun","CLE",,0.074712643,0.212643678,0.657405373,0.159235669,0.24137931,1.8167632270875922,0.204918032,0.336065573,0.459016393,0.107142857,0.2787,34,6,18,25,13,0,43,7,0,1,157,0.3208,0.6569,"Kole Calhoun",11200,594777
"Ke'Bryan Hayes","PIT",,0.053333333,0.198095238,0.762012723,0.182186235,0.314814814,5.722280942886004,0.19132653,0.418367346,0.390306122,0.098039215,0.369,134,15,65,61,28,10,124,31,7,6,494,0.333,0.656,"Ke'Bryan Hayes",18577,663647
"Austin Wynns","- - -",,0.062068965,0.268965517,0.544528709,0.069230769,0.285714285,3.0282462787932447,0.175824175,0.472527472,0.351648351,0.03125,0.2316,27,1,11,10,9,1,51,6,0,0,130,0.3302,0.6542,"Austin Wynns",15271,642851
"Jeimer Candelario","- - -",,0.092013888,0.220486111,0.806939301,0.21980198,0.291666666,5.2559891514598664,0.193717277,0.40052356,0.405759162,0.141935483,0.3141,127,22,77,70,53,8,140,39,3,1,505,0.3197,0.6539,"Jeimer Candelario",13621,600869
"Cedric Mullins","BAL",,0.094505494,0.221978021,0.721151318,0.183168317,0.270547945,6.074284650777709,0.155629139,0.354304635,0.490066225,0.101351351,0.3,94,15,51,74,43,19,116,23,3,3,404,0.3014,0.6522,"Cedric Mullins",17929,656775
"Josh Rojas","- - -",,0.077142857,0.231428571,0.641047825,0.092356688,0.313304721,5.695091934922934,0.23076923,0.401709401,0.367521367,0.046511627,0.2636,77,4,47,40,27,12,105,17,0,0,314,0.2913,0.6518,"Josh Rojas",19734,668942
"Tyrone Taylor","MIL",,0.03292181,0.226337448,0.713377156,0.212121212,0.263473053,7.653074193199772,0.21590909,0.34090909,0.443181818,0.128205128,0.339,54,10,36,35,8,9,81,17,1,0,231,0.3968,0.6515,"Tyrone Taylor",13675,621438
"Taylor Ward","LAA",,0.095354523,0.195599022,0.756311639,0.168539326,0.283582089,3.5692153213251476,0.163701067,0.409252669,0.427046263,0.116666666,0.3617,90,14,60,47,39,4,97,18,0,2,356,0.2741,0.6489,"Taylor Ward",17548,621493
"Nolan Jones","COL",,0.125,0.297169811,0.931385275,0.245231608,0.4009009,6.580879078760936,0.2,0.425,0.375,0.222222222,0.405,109,20,60,62,53,20,106,22,4,4,367,0.2868,0.6486,"Nolan Jones",20529,666134
"Max Kepler","MIN",,0.091649694,0.215885947,0.815993824,0.223744292,0.288461538,3.311900832794257,0.178571428,0.37797619,0.44345238,0.161073825,0.378,114,24,72,66,45,1,130,22,2,1,438,0.2773,0.6482,"Max Kepler",12144,596146
"Mike Yastrzemski","SFG",,0.118110236,0.259842519,0.775269848,0.212121212,0.285714285,3.4990867551837272,0.218340611,0.323144104,0.458515283,0.142857142,0.3376,77,15,54,43,45,2,106,23,1,2,330,0.2361,0.6481,"Mike Yastrzemski",14854,573262
"Brandon Nimmo","NYM",,0.108504398,0.214076246,0.828918124,0.192567568,0.323943661,3.9970858813328394,0.198218262,0.409799554,0.391982182,0.136363636,0.3814,162,24,89,68,74,3,152,30,6,3,592,0.2402,0.648,"Brandon Nimmo",12927,607043
"Pete Alonso","NYM",,0.098784194,0.229483282,0.821150305,0.286971831,0.205333333,3.7570809155421214,0.156769596,0.365795724,0.477434679,0.228855721,0.3468,123,46,92,118,65,4,154,21,2,1,568,0.3016,0.6473,"Pete Alonso",19251,624413
"Robbie Grossman","TEX",,0.135714285,0.233333333,0.734243895,0.155807366,0.292490118,3.2920381561192955,0.212927756,0.319391634,0.467680608,0.081300813,0.3536,84,10,56,49,57,1,115,23,1,0,353,0.1874,0.6467,"Robbie Grossman",5254,543257
"Miguel Vargas","LAD",,0.125,0.200657894,0.671823261,0.171875,0.223958333,5.521177650584573,0.16080402,0.371859296,0.467336683,0.075268817,0.295,50,7,36,32,38,3,81,15,4,2,256,0.2431,0.6467,"Miguel Vargas",20178,678246
"Corey Julks","HOU",,0.068111455,0.232198142,0.649562615,0.107382551,0.305936073,4.977475786297323,0.253333333,0.36,0.386666666,0.068965517,0.28,73,6,35,33,22,15,93,14,0,3,298,0.3188,0.6466,"Corey Julks",20311,667452
"Vladimir Guerrero Jr.","TOR",,0.098240469,0.146627565,0.788096374,0.179401993,0.277083333,2.4100137992253354,0.183794466,0.462450592,0.35375494,0.145251396,0.3636,159,26,78,94,67,5,156,30,0,3,602,0.3246,0.6461,"Vladimir Guerrero Jr.",19611,665489
"Eddie Rosario","ATL",,0.065891472,0.236434108,0.754645162,0.194560669,0.299703264,3.667839083958547,0.221288515,0.400560224,0.37815126,0.155555555,0.3398,122,21,64,74,34,3,142,24,3,4,478,0.4593,0.6453,"Eddie Rosario",12155,592696
"Andy Ibáñez","DET",,0.062663185,0.180156657,0.744102593,0.168539326,0.299638989,3.2454918858701385,0.159722222,0.4375,0.402777777,0.094827586,0.3495,94,11,42,41,24,1,114,23,2,0,356,0.3758,0.6452,"Andy Ibanez",18819,628451
"Yasmani Grandal","CHW",,0.088888888,0.212345679,0.64748495,0.104683196,0.284132841,0.9006005024999999,0.182795698,0.451612903,0.365591397,0.078431372,0.2867,85,8,33,33,36,0,118,14,0,0,363,0.3041,0.6441,"Yasmani Grandal",11368,518735
"Joey Meneses","WSN",,0.05783866,0.197869101,0.722138769,0.126022913,0.329087048,1.6460954775,0.202479338,0.48553719,0.311983471,0.086092715,0.3347,168,13,71,89,38,0,154,36,1,0,611,0.3428,0.6441,"Joey Meneses",14366,608841
"Lane Thomas","WSN",,0.052785923,0.258064516,0.783402132,0.200636943,0.324825986,6.044601673072017,0.187363834,0.440087145,0.372549019,0.16374269,0.3529,168,28,101,86,36,20,157,36,3,5,628,0.3061,0.6441,"Lane Thomas",16939,657041
"Mookie Betts","LAD",,0.138528138,0.154401154,0.987136531,0.272260274,0.316027088,4.714695626256689,0.236514522,0.278008298,0.485477178,0.166666666,0.4108,179,39,126,107,96,14,152,40,1,3,584,0.2,0.6433,"Mookie Betts",13611,605141
"Triston Casas","BOS",,0.139442231,0.250996015,0.856044353,0.226107226,0.316725978,2.16880053375,0.209836065,0.367213114,0.422950819,0.186046511,0.3705,113,24,66,65,70,0,132,21,2,0,429,0.2597,0.6433,"Triston Casas",22514,671213
"Orlando Arcia","ATL",,0.073170731,0.191369606,0.740907482,0.155737705,0.301075268,2.2599884912165455,0.167095115,0.537275064,0.29562982,0.147826086,0.3162,129,17,66,65,39,1,139,25,0,0,488,0.2875,0.6427,"Orlando Arcia",13185,606115
"José Abreu","HOU",,0.07070707,0.218855218,0.679629629,0.146296296,0.276381909,1.9998831951725657,0.1875,0.44951923,0.362980769,0.119205298,0.2861,128,18,62,90,42,0,141,23,1,1,540,0.389,0.6418,"Jose Abreu",15676,547989
"Tim Anderson","CHW",,0.04961832,0.232824427,0.582405585,0.050709939,0.322580645,5.239563409237657,0.219839142,0.611260053,0.168900804,0.015873015,0.2815,121,1,52,25,26,13,123,18,2,2,493,0.3859,0.6413,"Tim Anderson",15172,641313
"Mitch Garver","TEX",,0.127906976,0.238372093,0.87026239,0.22972973,0.312820512,1.06547618375,0.214953271,0.303738317,0.481308411,0.184466019,0.3551,80,19,45,50,44,0,87,11,0,0,296,0.2101,0.6412,"Mitch Garver",15161,641598
"Jon Singleton","- - -",,0.123809523,0.219047619,0.530402929,0.098901099,0.19402985,1.6813186775,0.173913043,0.347826086,0.478260869,0.06060606,0.2464,15,2,11,12,13,0,36,3,0,0,91,0.2932,0.641,"Jon Singleton",10441,572138
"Daulton Varsho","TOR",,0.077452667,0.232358003,0.6739684,0.168880456,0.256,5.391160055718856,0.203166226,0.324538258,0.472295514,0.111731843,0.2929,116,20,65,61,45,16,158,23,3,7,527,0.3238,0.6405,"Daulton Varsho",19918,662139
"Andrew Knizner","STL",,0.049792531,0.25726141,0.711607142,0.183035714,0.287581699,3.6905129366782488,0.167701863,0.403726708,0.428571428,0.144927536,0.3171,54,10,30,31,12,2,70,11,0,0,224,0.4038,0.6402,"Andrew Knizner",19514,668800
"Andrew Vaughn","CHW",,0.058536585,0.209756097,0.743149759,0.171378091,0.299043062,2.05357142125,0.195899772,0.444191343,0.359908883,0.132911392,0.3462,146,21,67,80,36,0,152,30,2,0,566,0.3493,0.6401,"Andrew Vaughn",26197,683734
"José Caballero","SEA",,0.1,0.235714285,0.663203462,0.0995671,0.284848484,7.756394509816735,0.19760479,0.323353293,0.479041916,0.05,0.2071,51,4,37,26,28,26,104,9,1,3,231,0.3118,0.6394,"Jose Caballero",23401,676609
"Royce Lewis","MIN",,0.083682008,0.230125523,0.920772033,0.239631336,0.353741496,4.045228453454384,0.209876543,0.351851851,0.438271604,0.211267605,0.3086,67,15,36,52,20,6,58,7,0,1,217,0.3256,0.6391,"Royce Lewis",20437,668904
"Sam Haggerty","SEA",,0.138888888,0.157407407,0.705145321,0.087912088,0.301369863,7.512524081841544,0.216216216,0.445945945,0.337837837,0.04,0.24,23,1,13,5,15,10,52,3,1,1,91,0.2927,0.6389,"Sam Haggerty",18054,664059
"J.T. Realmuto","PHI",,0.064814814,0.255555555,0.762351661,0.200408998,0.306547619,6.4115925874082755,0.199438202,0.376404494,0.424157303,0.132450331,0.3287,123,20,70,63,35,16,135,28,5,5,489,0.3411,0.6381,"J.T. Realmuto",11739,592663
"Ji Hwan Bae","PIT",,0.080862533,0.247978436,0.607572897,0.080838323,0.309917355,7.395754130772319,0.184549356,0.596566523,0.21888412,0.039215686,0.2186,77,2,54,32,30,24,111,17,2,9,334,0.3059,0.6381,"Ji Hwan Bae",23818,678225
"Carlos Correa","MIN",,0.101724137,0.225862068,0.710901649,0.1692607,0.27173913,1.91880053375,0.202072538,0.458549222,0.339378238,0.13740458,0.3653,118,18,60,65,59,0,135,29,2,0,514,0.301,0.6379,"Carlos Correa",14162,621043
"Ty France","SEA",,0.064661654,0.175939849,0.70311127,0.115843271,0.294117647,2.4921786872104037,0.233545647,0.418259023,0.348195329,0.073170731,0.2718,147,12,79,58,43,1,158,32,0,0,587,0.3794,0.6375,"Ty France",17982,664034
"Jake McCarthy","ARI",,0.083333333,0.198717948,0.644268774,0.083333333,0.305164319,8.576002998273262,0.216346153,0.509615384,0.274038461,0.035087719,0.2283,67,2,37,16,26,26,99,7,5,4,276,0.3328,0.6372,"Jake McCarthy",21622,664983
"Randy Arozarena","TBR",,0.122324159,0.23853211,0.788596768,0.170598911,0.310344827,5.6247122807033945,0.180904522,0.429648241,0.389447236,0.148387096,0.385,140,23,95,83,80,22,151,19,3,10,551,0.2997,0.6367,"Randy Arozarena",19290,668227
"Manny Machado","SDP",,0.083194675,0.181364392,0.781714331,0.20441989,0.268292682,2.3098256522936125,0.152272727,0.402272727,0.445454545,0.153061224,0.3591,140,30,75,91,50,3,138,21,0,2,543,0.3199,0.6366,"Manny Machado",11493,592518
"Bryan De La Cruz","MIA",,0.063897763,0.22683706,0.71505354,0.153713299,0.307328605,2.4597514768220727,0.233031674,0.409502262,0.357466063,0.120253164,0.3529,149,19,60,78,40,4,153,32,0,1,579,0.358,0.6362,"Bryan De La Cruz",19600,650559
"Enmanuel Valdez","BOS",,0.053691275,0.248322147,0.76404822,0.18705036,0.322916666,4.4210792316447085,0.176470588,0.460784313,0.362745098,0.162162162,0.2941,37,6,17,19,8,5,49,8,0,1,139,0.3207,0.6356,"Enmanuel Valdez",21716,665839
"Edmundo Sosa","PHI",,0.026666666,0.246666666,0.719452589,0.17562724,0.306122448,4.950609081692861,0.203883495,0.422330097,0.373786407,0.129870129,0.274,70,10,34,30,8,4,104,15,2,2,279,0.4476,0.6348,"Edmundo Sosa",17022,624641
"Jake Fraley","CIN",,0.097368421,0.186842105,0.782926064,0.1875,0.282868525,4.561536815671341,0.225563909,0.383458646,0.390977443,0.144230769,0.2857,86,15,41,65,37,21,111,18,0,5,336,0.3484,0.6348,"Jake Fraley",19260,641584
